о 	0.02046718091431417
и 	0.017117722866588764
а 	0.016457792470568517
е 	0.016407986402944347
 п	0.01541497792968735
 с	0.015237543813776146
 в	0.015004077871787721
 н	0.01456204902162297
то	0.013211059437316616
 о	0.012071745640413101
 к	0.011041382616437518
 и	0.010944883360415636
я 	0.010692740143068136
ст	0.010477951476438785
ь 	0.010263162809809434
на	0.010026583988594497
го	0.008955753534674253
ал	0.008821899727934223
не	0.00860399818207836
по	0.008414112549261107
но	0.00833940344782481
ко	0.008264694346388515
ра	0.00824601707102944
ов	0.008000099612134966
л 	0.007847568530035862
й 	0.007502038935893078
 б	0.007355733612247039
ка	0.007309040423849367
м 	0.0072779116315842525
ер	0.006898140365949853
ол	0.006895027486723342
во	0.006882575969817296
 д	0.006867011573684739
ро	0.006851447177552181
он	0.006770512317662883
 т	0.006702028974679631
ни	0.006667787303188005
от	0.006633545631696379
ен	0.006589965322525218
у 	0.006561949409486615
ос	0.006449885757332202
ла	0.006372063776669415
ло	0.006281790279100583
ли	0.006210194056890819
ор	0.0061479364723605896
в 	0.006038985699432688
ва	0.005920696288825252
пр	0.0059144705303722294
ел	0.005889567496560138
ре	0.005883341738107115
 м	0.00587400310042758
за	0.00549111895556667
та	0.005326136356561562
 ч	0.005226524221313195
 г	0.005207846945954126
ан	0.005142476482197385
ри	0.005021074192363438
ил	0.005014848433910415
ть	0.004968155245512743
к 	0.004828075680319727
ск	0.0047844953711485665
ом	0.0047253506658448486
ат	0.004666205960541131
те	0.00462262565136997
н 	0.004551029429160206
ог	0.004535465033027649
 р	0.004414062743193702
т 	0.0043922725886081215
од	0.004373595313249053
ы 	0.004354918037889984
ак	0.004330015004077892
де	0.004227289989603014
ве	0.004165032405072784
аз	0.004015614202200234
 з	0.003978259651482096
да	0.003934679342310936
ем	0.003807051294023952
 у	0.0037977126563444163
же	0.0037665838640792973
бы	0.0037541323471732497
ет	0.0037261164341346425
 е	0.003676310366510452
ас	0.003676310366510452
ой	0.0036638588496044045
ле	0.003645181574245333
ми	0.003520666405184857
до	0.0035113277675053213
ти	0.003399264115350893
мо	0.003399264115350893
ес	0.003396151236124381
ль	0.0033805868399918214
ег	0.0033525709269532143
се	0.003333893651594143
сь	0.003327667893141119
ня	0.003327667893141119
