то	0.016053097279468128
ст	0.012762342186588877
ов	0.01206857532935282
на	0.01200921559825241
ал	0.010859120808181941
го	0.010755241278756222
не	0.010625391866974072
он	0.010295203362728034
ко	0.010239553614821399
ос	0.010087444303876595
ра	0.01006518440471394
но	0.010061474421520165
по	0.010016954623194857
ен	0.00950497694245381
ка	0.00927124800124594
от	0.0089262195642248
во	0.008729590454954687
ер	0.008651680807885398
ол	0.008540381312072126
ло	0.008417951866677528
ни	0.008284392471701603
ор	0.007957913950649341
ли	0.007931944068292911
ро	0.007757574858185453
ла	0.007705635093472593
ан	0.0076759552279223875
ел	0.007408836437970537
пр	0.007141717648018686
ва	0.0069116986900045925
ре	0.00684491899251663
ом	0.00663715993366519
ат	0.006529570421045695
ак	0.006507310521883041
та	0.006496180572301714
од	0.006470210689945284
за	0.006377461110100891
ри	0.006299551463031601
ас	0.006269871597481396
ог	0.006243901715124966
ил	0.006154862118474349
ес	0.0059842028915606665
ав	0.005928553143654031
ть	0.0057653138831279
ск	0.005757893916740349
ин	0.0056465944209270775
те	0.005550134857888909
ис	0.0054202854461067596
ем	0.0054091554965254324
ве	0.005249626219193077
ив	0.0051828465217051145
аз	0.005149456672961133
об	0.005064127059504292
де	0.005052997109922965
ет	0.0050196072611789835
ми	0.004848948034265301
да	0.004834108101490198
ле	0.00476361842080846
мо	0.004748778488033357
ит	0.004641188975413862
ег	0.0044556898157250766
же	0.004451979832531301
ти	0.004411170017399768
ой	0.004333260370330478
ви	0.004303580504780273
бы	0.004266480672842516
вс	0.00426277068964874
ам	0.004151471193835469
ль	0.004144051227447917
до	0.00410695139551016
се	0.004073561546766179
чт	0.004043881681215973
им	0.003999361882890665
ня	0.003988231933309338
нн	0.003925162219015151
ед	0.0038880623870773917
ар	0.0038027327736205405
сь	0.0037693429248765553
ны	0.0037470830257138985
ру	0.0037174031601636894
оп	0.0035912637315753007
ся	0.0035838437651877484
че	0.003569003832412644
ая	0.0035319040004748825
тр	0.0035244840340873302
ев	0.003439154420630479
ну	0.0034206045046615984
ие	0.003405764571886494
ме	0.0033723747231425086
ад	0.003335274891204747
ма	0.003298175059266986
ди	0.0032907550928794336
кн	0.0031868755634537017
ки	0.0031497757315159403
ик	0.003142355765128388
со	0.0031238058491595074
вы	0.0031052559331906267
еп	0.0030978359668030744
ое	0.003057026151671537
ок	0.0030533161684777608
тв	0.003008796370152447
ид	0.0029383066894707005
сл	0.0029345967062769244
хо	0.0028641070255951777
пе	0.0028529770760138493
ап	0.002815877244076088
му	0.0028084572776885357
ей	0.002763937479363222
уд	0.0026637679331312663
ше	0.0026637679331312663
бо	0.00266005794993749
оч	0.0025932782524495197
ыл	0.0025858582860619674
ип	0.0025561784205117583
из	0.002552468437317982
эт	0.0024856887398300117
ча	0.0024560088742798026
лс	0.002444878924698474
др	0.0024300389919233696
оо	0.0024040691095669367
ус	0.0023224494793038617
ши	0.0023224494793038617
св	0.0023187394961100855
ьн	0.002274219697784772
ои	0.002274219697784772
ту	0.0022705097145909957
ян	0.0022667997313972196
бе	0.0022630897482034435
яс	0.002248249815428339
ож	0.002248249815428339
ят	0.0022445398322345628
кр	0.0022445398322345628
ио	0.0022148599666843537
сп	0.002200020033909249
ьс	0.00217034016835904
еб	0.002166630185165264
ьк	0.002148080269196383
яз	0.002148080269196383
ек	0.0021072704540648457
их	0.0021072704540648457
ля	0.0020961405044835173
мн	0.002088720538095965
ее	0.002062750655739532
си	0.0020516207061582036
вн	0.0020516207061582036
ия	0.002040490756576875
ич	0.00200710090783289
дн	0.0019959709582515616
ым	0.0019700010758951286
гл	0.0019662910927013525
ку	0.0019514511599262481
зн	0.0019440311935386958
ут	0.0019403212103449197
ук	0.0019143513279884867
ду	0.0019143513279884867
ты	0.00189209142882583
ии	0.0018809614792445015
ез	0.001866121546469397
ул	0.0018327316977254117
ый	0.001788211899400098
лк	0.0017733719666249935
аг	0.0017696619834312174
ыв	0.0017548220506561128
ош	0.0017436921010747844
са	0.001732562151493456
йс	0.001732562151493456
иц	0.0017288521682996799
ша	0.0016880423531681424
гр	0.0016880423531681424
тн	0.0016732024203930378
яв	0.0016694924371992617
